strain	sample	read_id	chr_end	copy	expected_element	expected_group	donor_element	donor_group	split_anchor_bp	split_telo_bp	split_total_bp	split_pct_from_anchor	program_assigned_yprime	program_status	program_source	program_mechanism	program_path	anchorHalf_vs_expected	anchorHalf_vs_donor	anchor_margin	teloHalf_vs_expected	teloHalf_vs_donor	telo_margin	pair_longest_homology_bp	pair_homology_identity	evidence	explanation	telo_side
6991	6991_day0_with_selection	SRR33298395.495125	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1537026	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1797464	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1747448	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.655647	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.957933	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.142464	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.651359	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.800183	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1664400	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.302232	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1328439	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.394125	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.199971	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.245128	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1082645	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1000358	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1411373	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1835348	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.261747	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.975868	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1158786	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1680078	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.316121	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.48813	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.118833	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1474819	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1595650	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.251326	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1352573	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1112954	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.68112	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.610353	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.164880	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1808529	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.98478	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.814052	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1352494	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.820222	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.200567	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.668719	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1069798	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.7053	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.358902	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.287202	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1714684	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1581631	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.159025	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.465043	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1159002	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.278135	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.380551	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
