sample	strain	chr_end	read_id	copy_index	n_copies	true_element	matched_element	matched_end	yp_start	yp_end	read_length	telo_side
6991_day0_reference	6991	chr4R	SRR33298378.441138	7	7	E-chr4R-7	E-chr14L-2	chr14L	8063	54907	55065	end
6991_day0_reference	6991	chr4R	SRR33298378.708557	7	7	E-chr4R-7	E-chr14L-2	chr14L	8035	54938	55035	end
6991_day0_reference	6991	chr4R	SRR33298378.708974	6	7	E-chr4R-6	E-chr14L-2	chr14L	8021	54840	55010	end
6991_day0_reference	6991	chr4R	SRR33298378.708974	7	7	E-chr4R-7	E-chr14L-2	chr14L	8021	54840	55010	end
6991_day0_reference	6991	chr4R	SRR33298378.407713	2	7	E-chr4R-2	E-chr14L-2	chr14L	8012	54885	55042	end
6991_day0_reference	6991	chr4R	SRR33298378.407713	3	7	E-chr4R-3	E-chr14L-2	chr14L	8012	54885	55042	end
6991_day0_reference	6991	chr4R	SRR33298378.407713	6	7	E-chr4R-6	E-chr14L-2	chr14L	8012	54885	55042	end
6991_day0_reference	6991	chr4R	SRR33298378.407713	7	7	E-chr4R-7	E-chr14L-2	chr14L	8012	54885	55042	end
6991_day0_reference	6991	chr4R	SRR33298378.94371	1	7	E-chr4R-1	E-chr14L-2	chr14L	7998	54882	55026	end
6991_day0_reference	6991	chr4R	SRR33298378.94371	2	7	E-chr4R-2	E-chr14L-2	chr14L	7998	54882	55026	end
6991_day0_reference	6991	chr4R	SRR33298378.62452	1	7	E-chr4R-1	E-chr14L-2	chr14L	8046	54778	55002	end
6991_day0_reference	6991	chr4R	SRR33298378.62452	3	7	E-chr4R-3	E-chr14L-2	chr14L	8046	54778	55002	end
6991_day0_reference	6991	chr4R	SRR33298378.62452	6	7	E-chr4R-6	E-chr14L-2	chr14L	8046	54778	55002	end
6991_day0_reference	6991	chr4R	SRR33298378.96312	6	7	E-chr4R-6	E-chr14L-2	chr14L	177	46945	55000	beginning
6991_day0_reference	6991	chr4R	SRR33298378.607352	7	7	E-chr4R-7	E-chr14L-2	chr14L	185	46926	54982	beginning
6991_day0_reference	6991	chr4R	SRR33298378.127140	1	7	E-chr4R-1	E-chr14L-2	chr14L	8035	54806	54986	end
6991_day0_reference	6991	chr4R	SRR33298378.127140	7	7	E-chr4R-7	E-chr14L-2	chr14L	8035	54806	54986	end
6991_day0_reference	6991	chr4R	SRR33298378.158178	3	7	E-chr4R-3	E-chr14L-2	chr14L	8019	54767	54959	end
6991_day0_reference	6991	chr4R	SRR33298378.158178	4	7	E-chr4R-4	E-chr14L-2	chr14L	8019	54767	54959	end
6991_day0_reference	6991	chr4R	SRR33298378.716045	3	7	E-chr4R-3	E-chr14L-2	chr14L	8036	54838	54932	end
6991_day0_reference	6991	chr4R	SRR33298378.716045	6	7	E-chr4R-6	E-chr14L-2	chr14L	8036	54838	54932	end
6991_day0_reference	6991	chr4R	SRR33298378.716045	7	7	E-chr4R-7	E-chr14L-2	chr14L	8036	54838	54932	end
6991_day0_reference	6991	chr4R	SRR33298378.704718	1	7	E-chr4R-1	E-chr14L-2	chr14L	8062	54851	54940	end
6991_day0_reference	6991	chr4R	SRR33298378.704718	2	7	E-chr4R-2	E-chr14L-2	chr14L	8062	54851	54940	end
6991_day0_reference	6991	chr4R	SRR33298378.704718	3	7	E-chr4R-3	E-chr14L-2	chr14L	8062	54851	54940	end
6991_day0_reference	6991	chr4R	SRR33298378.704718	4	7	E-chr4R-4	E-chr14L-2	chr14L	8062	54851	54940	end
6991_day0_reference	6991	chr4R	SRR33298378.60617	2	7	E-chr4R-2	E-chr14L-2	chr14L	7141	53920	54021	end
6991_day0_reference	6991	chr4R	SRR33298378.60617	6	7	E-chr4R-6	E-chr14L-2	chr14L	7141	53920	54021	end
6991_day0_reference	6991	chr4R	SRR33298378.60617	7	7	E-chr4R-7	E-chr14L-2	chr14L	7141	53920	54021	end
6991_day0_reference	6991	chr4R	SRR33298378.664680	1	7	E-chr4R-1	E-chr14L-2	chr14L	8047	54747	54912	end
6991_day0_reference	6991	chr4R	SRR33298378.664680	2	7	E-chr4R-2	E-chr14L-2	chr14L	8047	54747	54912	end
6991_day0_reference	6991	chr4R	SRR33298378.664680	3	7	E-chr4R-3	E-chr14L-2	chr14L	8047	54747	54912	end
6991_day0_reference	6991	chr4R	SRR33298378.664680	4	7	E-chr4R-4	E-chr14L-2	chr14L	8047	54747	54912	end
6991_day0_reference	6991	chr4R	SRR33298378.738306	2	7	E-chr4R-2	E-chr14L-2	chr14L	7997	54512	54728	end
6991_day0_reference	6991	chr4R	SRR33298378.738306	3	7	E-chr4R-3	E-chr14L-2	chr14L	7997	54512	54728	end
6991_day0_reference	6991	chr4R	SRR33298378.738306	4	7	E-chr4R-4	E-chr14L-2	chr14L	7997	54512	54728	end
6991_day0_reference	6991	chr4R	SRR33298378.61064	2	7	E-chr4R-2	E-chr14L-2	chr14L	8065	54705	54787	end
6991_day0_reference	6991	chr4R	SRR33298378.61064	3	7	E-chr4R-3	E-chr14L-2	chr14L	8065	54705	54787	end
6991_day0_reference	6991	chr4R	SRR33298378.61064	4	7	E-chr4R-4	E-chr14L-2	chr14L	8065	54705	54787	end
6991_day0_reference	6991	chr4R	SRR33298378.61064	7	7	E-chr4R-7	E-chr14L-2	chr14L	8065	54705	54787	end
6991_day0_reference	6991	chr5L	SRR33298378.334381	1	1	E-chr5L-1	E-chr5R-1	chr5R	181	6533	12325	beginning
6991_day0_reference	6991	chr5L	SRR33298378.381146	1	1	E-chr5L-1	E-chr12R-1	chr12R	143	6455	12273	beginning
6991_day0_reference	6991	chr6L	SRR33298378.151924	1	1	E-chr6L-1	E-chr14L-5	chr14L	192	5652	23838	beginning
6991_day0_reference	6991	chr6L	SRR33298378.95349	1	1	E-chr6L-1	E-chr13L-1	chr13L	18173	23632	23792	end
6991_day0_reference	6991	chr6L	SRR33298378.180346	1	1	E-chr6L-1	E-chr14L-5	chr14L	18198	23643	23774	end
6991_day0_reference	6991	chr6L	SRR33298378.296817	1	1	E-chr6L-1	E-chr14L-5	chr14L	105	5569	23738	beginning
6991_day0_reference	6991	chr7R	SRR33298378.103526	1	1	E-chr7R-1	E-chr16L-1	chr16L	13985	20605	21197	end
6991_day0_reference	6991	chr7R	SRR33298378.671497	1	1	E-chr7R-1	E-chr16L-1	chr16L	240	6897	19519	beginning
6991_day0_reference	6991	chr7R	SRR33298378.499790	1	1	E-chr7R-1	E-chr16L-1	chr16L	285	6926	20982	beginning
6991_day0_reference	6991	chr7R	SRR33298378.355891	1	1	E-chr7R-1	E-chr16L-1	chr16L	304	6939	20992	beginning
6991_day0_reference	6991	chr7R	SRR33298378.249049	1	1	E-chr7R-1	E-chr16L-1	chr16L	282	6927	20969	beginning
6991_day0_reference	6991	chr7R	SRR33298378.396639	1	1	E-chr7R-1	E-chr16L-1	chr16L	246	6906	20945	beginning
6991_day0_reference	6991	chr7R	SRR33298378.231268	1	1	E-chr7R-1	E-chr16L-1	chr16L	14050	20710	20961	end
6991_day0_reference	6991	chr7R	SRR33298378.85743	1	1	E-chr7R-1	E-chr16L-1	chr16L	269	6926	20923	beginning
6991_day0_reference	6991	chr7R	SRR33298378.219916	1	1	E-chr7R-1	E-chr16L-1	chr16L	263	6935	20947	beginning
6991_day0_reference	6991	chr7R	SRR33298378.225215	1	1	E-chr7R-1	E-chr16L-1	chr16L	256	6907	20948	beginning
6991_day0_reference	6991	chr7R	SRR33298378.245657	1	1	E-chr7R-1	E-chr16L-1	chr16L	14047	20689	20954	end
6991_day0_reference	6991	chr7R	SRR33298378.469763	1	1	E-chr7R-1	E-chr16L-1	chr16L	296	6941	20935	beginning
6991_day0_reference	6991	chr7R	SRR33298378.223203	1	1	E-chr7R-1	E-chr16L-1	chr16L	268	6907	20945	beginning
6991_day0_reference	6991	chr7R	SRR33298378.387913	1	1	E-chr7R-1	E-chr16L-1	chr16L	263	6909	20919	beginning
6991_day0_reference	6991	chr7R	SRR33298378.42284	1	1	E-chr7R-1	E-chr16L-1	chr16L	14048	20686	20928	end
6991_day0_reference	6991	chr7R	SRR33298378.311201	1	1	E-chr7R-1	E-chr16L-1	chr16L	12909	19559	19795	end
6991_day0_reference	6991	chr7R	SRR33298378.101645	1	1	E-chr7R-1	E-chr16L-1	chr16L	14040	20691	20932	end
6991_day0_reference	6991	chr7R	SRR33298378.620014	1	1	E-chr7R-1	E-chr16L-1	chr16L	253	6905	20917	beginning
6991_day0_reference	6991	chr7R	SRR33298378.412859	1	1	E-chr7R-1	E-chr16L-1	chr16L	14027	20682	20913	end
6991_day0_reference	6991	chr7R	SRR33298378.569931	1	1	E-chr7R-1	E-chr16L-1	chr16L	14008	20626	20896	end
6991_day0_reference	6991	chr7R	SRR33298378.209381	1	1	E-chr7R-1	E-chr16L-1	chr16L	253	6914	20909	beginning
6991_day0_reference	6991	chr7R	SRR33298378.36213	1	1	E-chr7R-1	E-chr16L-1	chr16L	13997	20638	20903	end
6991_day0_reference	6991	chr7R	SRR33298378.670401	1	1	E-chr7R-1	E-chr16L-1	chr16L	233	6876	20915	beginning
6991_day0_reference	6991	chr7R	SRR33298378.305119	1	1	E-chr7R-1	E-chr16L-1	chr16L	14046	20709	20924	end
6991_day0_reference	6991	chr7R	SRR33298378.354257	1	1	E-chr7R-1	E-chr16L-1	chr16L	14047	20702	20921	end
6991_day0_reference	6991	chr7R	SRR33298378.600056	1	1	E-chr7R-1	E-chr16L-1	chr16L	14015	20664	20918	end
6991_day0_reference	6991	chr7R	SRR33298378.16633	1	1	E-chr7R-1	E-chr16L-1	chr16L	14031	20664	20907	end
6991_day0_reference	6991	chr7R	SRR33298378.715928	1	1	E-chr7R-1	E-chr16L-1	chr16L	14003	20627	20897	end
6991_day0_reference	6991	chr7R	SRR33298378.8773	1	1	E-chr7R-1	E-chr16L-1	chr16L	231	6877	20902	beginning
6991_day0_reference	6991	chr7R	SRR33298378.171043	1	1	E-chr7R-1	E-chr16L-1	chr16L	13925	20565	20876	end
6991_day0_reference	6991	chr7R	SRR33298378.697810	1	1	E-chr7R-1	E-chr16L-1	chr16L	268	6914	20895	beginning
6991_day0_reference	6991	chr7R	SRR33298378.188426	1	1	E-chr7R-1	E-chr16L-1	chr16L	224	6871	20910	beginning
6991_day0_reference	6991	chr7R	SRR33298378.382630	1	1	E-chr7R-1	E-chr16L-1	chr16L	223	6871	20932	beginning
6991_day0_reference	6991	chr7R	SRR33298378.351291	1	1	E-chr7R-1	E-chr16L-1	chr16L	14026	20684	20894	end
6991_day0_reference	6991	chr7R	SRR33298378.565022	1	1	E-chr7R-1	E-chr16L-1	chr16L	222	6884	20906	beginning
6991_day0_reference	6991	chr7R	SRR33298378.289614	1	1	E-chr7R-1	E-chr16L-1	chr16L	219	6867	20891	beginning
6991_day0_reference	6991	chr7R	SRR33298378.419213	1	1	E-chr7R-1	E-chr16L-1	chr16L	14012	20651	20881	end
6991_day0_reference	6991	chr7R	SRR33298378.689608	1	1	E-chr7R-1	E-chr16L-1	chr16L	14020	20665	20896	end
6991_day0_reference	6991	chr7R	SRR33298378.179753	1	1	E-chr7R-1	E-chr16L-1	chr16L	205	6858	20894	beginning
6991_day0_reference	6991	chr7R	SRR33298378.194688	1	1	E-chr7R-1	E-chr16L-1	chr16L	285	6916	20878	beginning
6991_day0_reference	6991	chr7R	SRR33298378.710507	1	1	E-chr7R-1	E-chr16L-1	chr16L	14037	20682	20896	end
6991_day0_reference	6991	chr7R	SRR33298378.571542	1	1	E-chr7R-1	E-chr16L-1	chr16L	237	6876	20892	beginning
6991_day0_reference	6991	chr7R	SRR33298378.292658	1	1	E-chr7R-1	E-chr16L-1	chr16L	223	6871	20875	beginning
6991_day0_reference	6991	chr7R	SRR33298378.64519	1	1	E-chr7R-1	E-chr16L-1	chr16L	12469	19110	19322	end
6991_day0_reference	6991	chr7R	SRR33298378.162937	1	1	E-chr7R-1	E-chr16L-1	chr16L	238	6886	20872	beginning
6991_day0_reference	6991	chr7R	SRR33298378.642158	1	1	E-chr7R-1	E-chr16L-1	chr16L	237	6878	20890	beginning
6991_day0_reference	6991	chr7R	SRR33298378.737760	1	1	E-chr7R-1	E-chr16L-1	chr16L	227	6856	20864	beginning
6991_day0_reference	6991	chr7R	SRR33298378.244550	1	1	E-chr7R-1	E-chr16L-1	chr16L	221	6869	20869	beginning
6991_day0_reference	6991	chr7R	SRR33298378.306901	1	1	E-chr7R-1	E-chr16L-1	chr16L	13985	20611	20871	end
6991_day0_reference	6991	chr7R	SRR33298378.408824	1	1	E-chr7R-1	E-chr16L-1	chr16L	240	6883	20883	beginning
6991_day0_reference	6991	chr7R	SRR33298378.95320	1	1	E-chr7R-1	E-chr16L-1	chr16L	14027	20658	20882	end
6991_day0_reference	6991	chr7R	SRR33298378.491444	1	1	E-chr7R-1	E-chr16L-1	chr16L	14052	20697	20875	end
6991_day0_reference	6991	chr7R	SRR33298378.369569	1	1	E-chr7R-1	E-chr16L-1	chr16L	206	6866	20552	beginning
6991_day0_reference	6991	chr7R	SRR33298378.279154	1	1	E-chr7R-1	E-chr16L-1	chr16L	14010	20662	20884	end
6991_day0_reference	6991	chr7R	SRR33298378.305831	1	1	E-chr7R-1	E-chr16L-1	chr16L	12512	19133	19361	end
6991_day0_reference	6991	chr7R	SRR33298378.249547	1	1	E-chr7R-1	E-chr16L-1	chr16L	14017	20654	20867	end
6991_day0_reference	6991	chr7R	SRR33298378.304737	1	1	E-chr7R-1	E-chr16L-1	chr16L	223	6869	20870	beginning
6991_day0_reference	6991	chr7R	SRR33298378.62599	1	1	E-chr7R-1	E-chr16L-1	chr16L	230	6857	20865	beginning
6991_day0_reference	6991	chr7R	SRR33298378.683787	1	1	E-chr7R-1	E-chr16L-1	chr16L	14022	20645	20881	end
6991_day0_reference	6991	chr7R	SRR33298378.197371	1	1	E-chr7R-1	E-chr16L-1	chr16L	14003	20643	20866	end
6991_day0_reference	6991	chr7R	SRR33298378.498655	1	1	E-chr7R-1	E-chr16L-1	chr16L	224	6861	20445	beginning
6991_day0_reference	6991	chr7R	SRR33298378.366506	1	1	E-chr7R-1	E-chr16L-1	chr16L	203	6851	20860	beginning
6991_day0_reference	6991	chr7R	SRR33298378.210705	1	1	E-chr7R-1	E-chr16L-1	chr16L	14011	20682	20869	end
6991_day0_reference	6991	chr7R	SRR33298378.17990	1	1	E-chr7R-1	E-chr16L-1	chr16L	13965	20631	20820	end
6991_day0_reference	6991	chr7R	SRR33298378.292467	1	1	E-chr7R-1	E-chr16L-1	chr16L	245	6881	20861	beginning
6991_day0_reference	6991	chr7R	SRR33298378.112507	1	1	E-chr7R-1	E-chr16L-1	chr16L	14019	20661	20855	end
6991_day0_reference	6991	chr7R	SRR33298378.228457	1	1	E-chr7R-1	E-chr16L-1	chr16L	205	6830	20850	beginning
6991_day0_reference	6991	chr7R	SRR33298378.256528	1	1	E-chr7R-1	E-chr16L-1	chr16L	14025	20683	20857	end
6991_day0_reference	6991	chr7R	SRR33298378.129700	1	1	E-chr7R-1	E-chr16L-1	chr16L	197	6846	20855	beginning
6991_day0_reference	6991	chr7R	SRR33298378.165837	1	1	E-chr7R-1	E-chr16L-1	chr16L	202	6827	20869	beginning
6991_day0_reference	6991	chr7R	SRR33298378.712847	1	1	E-chr7R-1	E-chr16L-1	chr16L	219	6860	20862	beginning
6991_day0_reference	6991	chr7R	SRR33298378.678600	1	1	E-chr7R-1	E-chr16L-1	chr16L	196	6843	20869	beginning
6991_day0_reference	6991	chr7R	SRR33298378.657269	1	1	E-chr7R-1	E-chr16L-1	chr16L	161	6820	20856	beginning
6991_day0_reference	6991	chr7R	SRR33298378.237996	1	1	E-chr7R-1	E-chr16L-1	chr16L	14010	20645	20850	end
6991_day0_reference	6991	chr7R	SRR33298378.390284	1	1	E-chr7R-1	E-chr16L-1	chr16L	213	6866	20848	beginning
6991_day0_reference	6991	chr7R	SRR33298378.344612	1	1	E-chr7R-1	E-chr16L-1	chr16L	14014	20646	20858	end
6991_day0_reference	6991	chr7R	SRR33298378.456792	1	1	E-chr7R-1	E-chr16L-1	chr16L	14022	20666	20859	end
6991_day0_reference	6991	chr7R	SRR33298378.686671	1	1	E-chr7R-1	E-chr16L-1	chr16L	184	6833	20844	beginning
6991_day0_reference	6991	chr7R	SRR33298378.683781	1	1	E-chr7R-1	E-chr16L-1	chr16L	14027	20681	20849	end
6991_day0_reference	6991	chr7R	SRR33298378.267923	1	1	E-chr7R-1	E-chr16L-1	chr16L	14017	20682	20854	end
6991_day0_reference	6991	chr7R	SRR33298378.726758	1	1	E-chr7R-1	E-chr16L-1	chr16L	14039	20681	20854	end
6991_day0_reference	6991	chr7R	SRR33298378.714509	1	1	E-chr7R-1	E-chr16L-1	chr16L	13981	20620	20828	end
6991_day0_reference	6991	chr7R	SRR33298378.537052	1	1	E-chr7R-1	E-chr16L-1	chr16L	13965	20593	20827	end
6991_day0_reference	6991	chr7R	SRR33298378.314296	1	1	E-chr7R-1	E-chr16L-1	chr16L	225	6881	20849	beginning
6991_day0_reference	6991	chr7R	SRR33298378.454052	1	1	E-chr7R-1	E-chr16L-1	chr16L	14033	20685	20854	end
6991_day0_reference	6991	chr7R	SRR33298378.34210	1	1	E-chr7R-1	E-chr16L-1	chr16L	14022	20673	20865	end
6991_day0_reference	6991	chr7R	SRR33298378.740350	1	1	E-chr7R-1	E-chr16L-1	chr16L	13993	20628	20829	end
6991_day0_reference	6991	chr7R	SRR33298378.338397	1	1	E-chr7R-1	E-chr16L-1	chr16L	12028	18680	18846	end
6991_day0_reference	6991	chr7R	SRR33298378.124897	1	1	E-chr7R-1	E-chr16L-1	chr16L	14029	20671	20846	end
6991_day0_reference	6991	chr7R	SRR33298378.589327	1	1	E-chr7R-1	E-chr16L-1	chr16L	166	6815	20844	beginning
6991_day0_reference	6991	chr7R	SRR33298378.595686	1	1	E-chr7R-1	E-chr16L-1	chr16L	14002	20651	20819	end
6991_day0_reference	6991	chr7R	SRR33298378.454636	1	1	E-chr7R-1	E-chr16L-1	chr16L	14035	20659	20861	end
6991_day0_reference	6991	chr7R	SRR33298378.163576	1	1	E-chr7R-1	E-chr16L-1	chr16L	174	6830	20826	beginning
6991_day0_reference	6991	chr7R	SRR33298378.435646	1	1	E-chr7R-1	E-chr16L-1	chr16L	163	6816	20838	beginning
6991_day0_reference	6991	chr7R	SRR33298378.556644	1	1	E-chr7R-1	E-chr16L-1	chr16L	210	6835	20834	beginning
6991_day0_reference	6991	chr7R	SRR33298378.329168	1	1	E-chr7R-1	E-chr16L-1	chr16L	14012	20651	20835	end
6991_day0_reference	6991	chr7R	SRR33298378.150469	1	1	E-chr7R-1	E-chr16L-1	chr16L	183	6825	20822	beginning
6991_day0_reference	6991	chr7R	SRR33298378.29740	1	1	E-chr7R-1	E-chr16L-1	chr16L	156	6803	20828	beginning
6991_day0_reference	6991	chr7R	SRR33298378.467074	1	1	E-chr7R-1	E-chr16L-1	chr16L	13940	20573	20804	end
6991_day0_reference	6991	chr7R	SRR33298378.538309	1	1	E-chr7R-1	E-chr16L-1	chr16L	192	6830	20820	beginning
6991_day0_reference	6991	chr7R	SRR33298378.490600	1	1	E-chr7R-1	E-chr16L-1	chr16L	148	6806	20839	beginning
6991_day0_reference	6991	chr7R	SRR33298378.135310	1	1	E-chr7R-1	E-chr16L-1	chr16L	165	6812	20837	beginning
6991_day0_reference	6991	chr7R	SRR33298378.693623	1	1	E-chr7R-1	E-chr16L-1	chr16L	14013	20674	20827	end
6991_day0_reference	6991	chr7R	SRR33298378.601669	1	1	E-chr7R-1	E-chr16L-1	chr16L	191	6848	20820	beginning
6991_day0_reference	6991	chr7R	SRR33298378.306842	1	1	E-chr7R-1	E-chr16L-1	chr16L	14033	20664	20834	end
6991_day0_reference	6991	chr7R	SRR33298378.416064	1	1	E-chr7R-1	E-chr16L-1	chr16L	13986	20600	20826	end
6991_day0_reference	6991	chr7R	SRR33298378.431308	1	1	E-chr7R-1	E-chr16L-1	chr16L	156	6806	20822	beginning
6991_day0_reference	6991	chr7R	SRR33298378.187128	1	1	E-chr7R-1	E-chr16L-1	chr16L	14010	20663	20832	end
6991_day0_reference	6991	chr7R	SRR33298378.218797	1	1	E-chr7R-1	E-chr16L-1	chr16L	14033	20666	20837	end
6991_day0_reference	6991	chr7R	SRR33298378.395568	1	1	E-chr7R-1	E-chr16L-1	chr16L	14037	20686	20844	end
6991_day0_reference	6991	chr7R	SRR33298378.492808	1	1	E-chr7R-1	E-chr16L-1	chr16L	14000	20657	20807	end
6991_day0_reference	6991	chr7R	SRR33298378.682991	1	1	E-chr7R-1	E-chr16L-1	chr16L	14008	20645	20821	end
6991_day0_reference	6991	chr7R	SRR33298378.714268	1	1	E-chr7R-1	E-chr16L-1	chr16L	13961	20594	20805	end
6991_day0_reference	6991	chr7R	SRR33298378.569567	1	1	E-chr7R-1	E-chr16L-1	chr16L	14046	20687	20825	end
6991_day0_reference	6991	chr7R	SRR33298378.206253	1	1	E-chr7R-1	E-chr16L-1	chr16L	13170	19803	19963	end
6991_day0_reference	6991	chr7R	SRR33298378.585018	1	1	E-chr7R-1	E-chr16L-1	chr16L	190	6819	20828	beginning
6991_day0_reference	6991	chr7R	SRR33298378.485663	1	1	E-chr7R-1	E-chr16L-1	chr16L	140	6795	20810	beginning
6991_day0_reference	6991	chr7R	SRR33298378.582727	1	1	E-chr7R-1	E-chr16L-1	chr16L	14015	20651	20819	end
6991_day0_reference	6991	chr7R	SRR33298378.186690	1	1	E-chr7R-1	E-chr16L-1	chr16L	14012	20664	20808	end
6991_day0_reference	6991	chr7R	SRR33298378.362332	1	1	E-chr7R-1	E-chr16L-1	chr16L	14017	20652	20804	end
6991_day0_reference	6991	chr7R	SRR33298378.605664	1	1	E-chr7R-1	E-chr16L-1	chr16L	14004	20619	20799	end
6991_day0_reference	6991	chr7R	SRR33298378.393804	1	1	E-chr7R-1	E-chr16L-1	chr16L	192	6821	20802	beginning
6991_day0_reference	6991	chr7R	SRR33298378.434856	1	1	E-chr7R-1	E-chr16L-1	chr16L	190	6826	20811	beginning
6991_day0_reference	6991	chr7R	SRR33298378.3162	1	1	E-chr7R-1	E-chr16L-1	chr16L	12394	19038	19161	end
6991_day0_reference	6991	chr7R	SRR33298378.655112	1	1	E-chr7R-1	E-chr16L-1	chr16L	14022	20650	20798	end
6991_day0_reference	6991	chr7R	SRR33298378.58184	1	1	E-chr7R-1	E-chr16L-1	chr16L	143	6774	20799	beginning
6991_day0_reference	6991	chr7R	SRR33298378.696964	1	1	E-chr7R-1	E-chr16L-1	chr16L	160	6785	20797	beginning
6991_day0_reference	6991	chr7R	SRR33298378.301786	1	1	E-chr7R-1	E-chr16L-1	chr16L	14007	20647	20801	end
6991_day0_reference	6991	chr7R	SRR33298378.344575	1	1	E-chr7R-1	E-chr16L-1	chr16L	14014	20622	20784	end
6991_day0_reference	6991	chr7R	SRR33298378.555065	1	1	E-chr7R-1	E-chr16L-1	chr16L	13973	20599	20789	end
6991_day0_reference	6991	chr7R	SRR33298378.195557	1	1	E-chr7R-1	E-chr16L-1	chr16L	14010	20614	20787	end
6991_day0_reference	6991	chr7R	SRR33298378.246633	1	1	E-chr7R-1	E-chr16L-1	chr16L	12152	18808	18919	end
6991_day0_reference	6991	chr7R	SRR33298378.152138	1	1	E-chr7R-1	E-chr16L-1	chr16L	14023	20669	20799	end
6991_day0_reference	6991	chr7R	SRR33298378.501385	1	1	E-chr7R-1	E-chr16L-1	chr16L	14036	20685	20802	end
6991_day0_reference	6991	chr7R	SRR33298378.585691	1	1	E-chr7R-1	E-chr16L-1	chr16L	13978	20600	20764	end
6991_day0_reference	6991	chr7R	SRR33298378.304107	1	1	E-chr7R-1	E-chr16L-1	chr16L	146	6781	20774	beginning
6991_day0_reference	6991	chr7R	SRR33298378.233249	1	1	E-chr7R-1	E-chr16L-1	chr16L	136	6796	18544	beginning
6991_day0_reference	6991	chr7R	SRR33298378.552079	1	1	E-chr7R-1	E-chr16L-1	chr16L	11568	18214	18318	end
6991_day0_reference	6991	chr7R	SRR33298378.364702	1	1	E-chr7R-1	E-chr16L-1	chr16L	179	6806	20796	beginning
6991_day0_reference	6991	chr7R	SRR33298378.289882	1	1	E-chr7R-1	E-chr16L-1	chr16L	12564	19199	19322	end
6991_day0_reference	6991	chr7R	SRR33298378.607291	1	1	E-chr7R-1	E-chr16L-1	chr16L	12291	18935	19080	end
6991_day0_reference	6991	chr7R	SRR33298378.88405	1	1	E-chr7R-1	E-chr16L-1	chr16L	13875	20511	20678	end
6991_day0_reference	6991	chr7R	SRR33298378.419742	1	1	E-chr7R-1	E-chr16L-1	chr16L	14016	20648	20770	end
6991_day0_reference	6991	chr7R	SRR33298378.549953	1	1	E-chr7R-1	E-chr16L-1	chr16L	14020	20656	20769	end
6991_day0_reference	6991	chr7R	SRR33298378.270539	1	1	E-chr7R-1	E-chr16L-1	chr16L	13993	20626	20760	end
6991_day0_reference	6991	chr7R	SRR33298378.573079	1	1	E-chr7R-1	E-chr16L-1	chr16L	13978	20613	20745	end
6991_day0_reference	6991	chr7R	SRR33298378.641410	1	1	E-chr7R-1	E-chr16L-1	chr16L	13987	20634	20760	end
6991_day0_reference	6991	chr7R	SRR33298378.648295	1	1	E-chr7R-1	E-chr16L-1	chr16L	14011	20655	20763	end
6991_day0_reference	6991	chr7R	SRR33298378.19768	1	1	E-chr7R-1	E-chr16L-1	chr16L	13224	19804	19984	end
6991_day0_reference	6991	chr7R	SRR33298378.162294	1	1	E-chr7R-1	E-chr16L-1	chr16L	14025	20634	20721	end
6991_day0_reference	6991	chr7R	SRR33298378.250353	1	1	E-chr7R-1	E-chr16L-1	chr16L	121	6779	20646	beginning
6991_day0_reference	6991	chr8L	SRR33298378.142793	1	1	E-chr8L-1	E-chr2L-1	chr2L	142	5693	11487	beginning
6991_day0_reference	6991	chr8R	SRR33298378.56289	1	1	E-chr8R-1	E-chr2L-1	chr2L	35213	41202	41281	end
6991_day0_reference_promethion	6991	chr10L	SRR33298377.515263	1	1	E-chr10L-1	E-chr9L-1	chr9L	250	7121	25840	beginning
6991_day0_reference_promethion	6991	chr10L	SRR33298377.59230	1	1	E-chr10L-1	E-chr9L-1	chr9L	18867	19660	19890	end
6991_day0_reference_promethion	6991	chr12R	SRR33298377.638694	2	7	E-chr12R-2	E-chr14L-2	chr14L	201	47651	58669	beginning
6991_day0_reference_promethion	6991	chr12R	SRR33298377.638694	3	7	E-chr12R-3	E-chr4R-2	chr4R	201	47651	58669	beginning
6991_day0_reference_promethion	6991	chr12R	SRR33298377.638694	4	7	E-chr12R-4	E-chr4R-2	chr4R	201	47651	58669	beginning
6991_day0_reference_promethion	6991	chr12R	SRR33298377.638694	5	7	E-chr12R-5	E-chr4R-2	chr4R	201	47651	58669	beginning
6991_day0_reference_promethion	6991	chr12R	SRR33298377.638694	6	7	E-chr12R-6	E-chr4R-2	chr4R	201	47651	58669	beginning
6991_day0_reference_promethion	6991	chr12R	SRR33298377.638694	7	7	E-chr12R-7	E-chr4R-2	chr4R	201	47651	58669	beginning
6991_day0_reference_promethion	6991	chr12R	SRR33298377.260788	2	7	E-chr12R-2	E-chr14L-2	chr14L	11008	58375	58662	end
6991_day0_reference_promethion	6991	chr12R	SRR33298377.260788	3	7	E-chr12R-3	E-chr14L-2	chr14L	11008	58375	58662	end
6991_day0_reference_promethion	6991	chr12R	SRR33298377.260788	4	7	E-chr12R-4	E-chr4R-2	chr4R	11008	58375	58662	end
6991_day0_reference_promethion	6991	chr12R	SRR33298377.260788	5	7	E-chr12R-5	E-chr14L-2	chr14L	11008	58375	58662	end
6991_day0_reference_promethion	6991	chr12R	SRR33298377.260788	6	7	E-chr12R-6	E-chr4R-2	chr4R	11008	58375	58662	end
